"State","Gender","Age.Cohort","Fit.Bound","LE"
"California","Female","85+ years","lwr","8.82049241155893"
"California","Female","< 1 year","upr","84.9607441069231"
"California","Female","1-4 years","upr","84.2142468786953"
"California","Female","5-14 years","upr","80.2509158069721"
"California","Female","15-24 years","upr","70.3140219319123"
"California","Female","25-34 years","upr","60.5431111471635"
"California","Female","35-44 years","upr","50.8649186012281"
"California","Female","45-54 years","upr","41.3505089605694"
"California","Female","55-64 years","upr","32.208940571798"
"California","Female","65-74 years","upr","23.6557038323435"
"California","Female","75-84 years","upr","15.6583528694812"
"California","Female","85+ years","upr","9.40486209992486"
"California","Male","< 1 year","fit","78.9266249397572"
"California","Male","1-4 years","fit","78.2291667924781"
"California","Male","5-14 years","fit","74.2843112952604"
"California","Male","15-24 years","fit","64.3610491894959"
"California","Male","25-34 years","fit","55.0274600734516"
"California","Male","35-44 years","fit","45.796717146213"
"California","Male","45-54 years","fit","36.7387766870183"
"California","Male","55-64 years","fit","28.1069370504668"
"California","Male","65-74 years","fit","20.3797618017494"
"California","Male","75-84 years","fit","13.3505358477364"
"California","Male","85+ years","fit","8.05242421524282"
"California","Male","< 1 year","lwr","78.4669208618954"
"California","Male","1-4 years","lwr","77.7993051846979"
"California","Male","5-14 years","lwr","73.8605172669105"
"California","Male","15-24 years","lwr","63.9396421482117"
"California","Male","25-34 years","lwr","54.6385982333017"
"California","Male","35-44 years","lwr","45.4269674631413"
"California","Male","45-54 years","lwr","36.3949218205444"
"California","Male","55-64 years","lwr","27.7848883135513"
"California","Male","65-74 years","lwr","20.0599460902002"
"California","Male","75-84 years","lwr","13.0929613413692"
"California","Male","85+ years","lwr","7.86356511975718"
"California","Male","< 1 year","upr","79.3666121702997"
"California","Male","1-4 years","upr","78.6444261287475"
"California","Male","5-14 years","upr","74.6946386833944"
"California","Male","15-24 years","upr","64.7691415288511"
"California","Male","25-34 years","upr","55.4061608795889"
"California","Male","35-44 years","upr","46.1573334451382"
"California","Male","45-54 years","upr","37.0750735778396"
"California","Male","55-64 years","upr","28.4222304984922"
"California","Male","65-74 years","upr","20.6922371672084"
"California","Male","75-84 years","upr","13.6042993778456"
"California","Male","85+ years","upr","8.24128331072843"
"California","Total","< 1 year","fit","81.6946992367218"
"California","Total","1-4 years","fit","80.9865787368718"
"California","Total","5-14 years","fit","77.0348326384556"
"California","Total","15-24 years","fit","67.1062052165891"
"California","Total","25-34 years","fit","57.5729098389468"
"California","Total","35-44 years","fit","48.142620131253"
"California","Total","45-54 years","fit","38.8781798888064"
"California","Total","55-64 years","fit","30.0174601854181"
"California","Total","65-74 years","fit","21.9027897677682"
"California","Total","75-84 years","fit","14.4170086780827"
"California","Total","85+ years","fit","8.68400482911095"
"California","Total","< 1 year","lwr","81.210295602193"
"California","Total","1-4 years","lwr","80.5315702416297"
"California","Total","5-14 years","lwr","76.5851452826073"
"California","Total","15-24 years","lwr","66.6587246598437"
"California","Total","25-34 years","lwr","57.1467656626958"
"California","Total","35-44 years","lwr","47.7293732087511"
"California","Total","45-54 years","lwr","38.4823750339351"
"California","Total","55-64 years","lwr","29.6406590850955"
"California","Total","65-74 years","lwr","21.5251166207355"
"California","Total","75-84 years","lwr","14.087074118728"
"California","Total","85+ years","lwr","8.43819177608606"
"California","Total","< 1 year","upr","82.1606407577381"
"California","Total","1-4 years","upr","81.4282588904571"
"California","Total","5-14 years","upr","77.4721912623524"
"California","Total","15-24 years","upr","67.5414988147612"
"California","Total","25-34 years","upr","57.9888354645256"
"California","Total","35-44 years","upr","48.5462938592374"
"California","Total","45-54 years","upr","39.265352229282"
"California","Total","55-64 years","upr","30.3863781932556"
"California","Total","65-74 years","upr","22.2719721098208"
"California","Total","75-84 years","upr","14.7409668759601"
"California","Total","85+ years","upr","8.92981788213585"
"Colorado","Female","< 1 year","fit","82.7724496030255"
"Colorado","Female","1-4 years","fit","82.1811502219608"
"Colorado","Female","5-14 years","fit","78.2094128749671"
"Colorado","Female","15-24 years","fit","68.2732326924229"
"Colorado","Female","25-34 years","fit","58.6143248819385"
"Colorado","Female","35-44 years","fit","49.0601495211943"
"Colorado","Female","45-54 years","fit","39.6445796512896"
"Colorado","Female","55-64 years","fit","30.6597842486368"
"Colorado","Female","65-74 years","fit","22.0972138682175"
"Colorado","Female","75-84 years","fit","14.0781959416224"
"Colorado","Female","85+ years","fit","7.97836569314549"
"Colorado","Female","< 1 year","lwr","82.2706125044015"
"Colorado","Female","1-4 years","lwr","81.7180023505996"
"Colorado","Female","5-14 years","lwr","77.7475894133576"
"Colorado","Female","15-24 years","lwr","67.8133428605445"
"Colorado","Female","25-34 years","lwr","58.1673510023271"
"Colorado","Female","35-44 years","lwr","48.6186017189412"
"Colorado","Female","45-54 years","lwr","39.2119521555577"
"Colorado","Female","55-64 years","lwr","30.2564198374614"
"Colorado","Female","65-74 years","lwr","21.7136425115083"
"Colorado","Female","75-84 years","lwr","13.7268020362797"
"Colorado","Female","85+ years","lwr","7.66758479585371"
"Colorado","Female","< 1 year","upr","83.2586249025786"
"Colorado","Female","1-4 years","upr","82.6350873382073"
"Colorado","Female","5-14 years","upr","78.6621492990649"
"Colorado","Female","15-24 years","upr","68.7241605264816"
"Colorado","Female","25-34 years","upr","59.0533670285356"
"Colorado","Female","35-44 years","upr","49.4939164685222"
"Colorado","Female","45-54 years","upr","40.0697591494242"
"Colorado","Female","55-64 years","upr","31.0577503181077"
"Colorado","Female","65-74 years","upr","22.476212947864"
"Colorado","Female","75-84 years","upr","14.4268715889769"
"Colorado","Female","85+ years","upr","8.28914659043727"
"Colorado","Male","< 1 year","fit","77.9441982034292"
"Colorado","Male","1-4 years","fit","77.3326403749074"
"Colorado","Male","5-14 years","fit","73.4028025264356"
"Colorado","Male","15-24 years","fit","63.5033733255916"
"Colorado","Male","25-34 years","fit","54.2874323204712"
"Colorado","Male","35-44 years","fit","45.2258603390386"
"Colorado","Male","45-54 years","fit","36.2913658788288"
"Colorado","Male","55-64 years","fit","27.7396479125168"
"Colorado","Male","65-74 years","fit","19.9993901367756"
"Colorado","Male","75-84 years","fit","12.7611933300237"
"Colorado","Male","85+ years","fit","7.46518407378456"
"Colorado","Male","< 1 year","lwr","77.4751729292341"
"Colorado","Male","1-4 years","lwr","76.8989800069227"
"Colorado","Male","5-14 years","lwr","72.9720509455163"
"Colorado","Male","15-24 years","lwr","63.0759004083606"
"Colorado","Male","25-34 years","lwr","53.8960364979883"
"Colorado","Male","35-44 years","lwr","44.8534978958469"
"Colorado","Male","45-54 years","lwr","35.9376666797814"
"Colorado","Male","55-64 years","lwr","27.4344170053938"
"Colorado","Male","65-74 years","lwr","19.7285213756701"
"Colorado","Male","75-84 years","lwr","12.5502980052204"
"Colorado","Male","85+ years","lwr","7.27421799719623"
"Colorado","Male","< 1 year","upr","78.3928236317032"
"Colorado","Male","1-4 years","upr","77.7515872201569"
"Colorado","Male","5-14 years","upr","73.8190797778296"
"Colorado","Male","15-24 years","upr","63.9165894509949"
"Colorado","Male","25-34 years","upr","54.6678891712087"
"Colorado","Male","35-44 years","upr","45.5881058594141"
"Colorado","Male","45-54 years","upr","36.6356441324843"
"Colorado","Male","55-64 years","upr","28.0390647225979"
"Colorado","Male","65-74 years","upr","20.2657690349269"
"Colorado","Male","75-84 years","upr","12.9712942940407"
"Colorado","Male","85+ years","upr","7.65615015037291"
"Colorado","Total","< 1 year","fit","80.3081301377204"
"Colorado","Total","1-4 years","fit","79.7078427068013"
"Colorado","Total","5-14 years","fit","75.7580813029438"
"Colorado","Total","15-24 years","fit","65.841475607164"
"Colorado","Total","25-34 years","fit","56.4232159392572"
"Colorado","Total","35-44 years","fit","47.1410568570905"
"Colorado","Total","45-54 years","fit","37.9858039042849"
"Colorado","Total","55-64 years","fit","29.237515039849"
"Colorado","Total","65-74 years","fit","21.1000709373077"
"Colorado","Total","75-84 years","fit","13.481597661599"
"Colorado","Total","85+ years","fit","7.77849943823885"
"Colorado","Total","< 1 year","lwr","79.8214593331746"
"Colorado","Total","1-4 years","lwr","79.2579234340718"
"Colorado","Total","5-14 years","lwr","75.3103690768265"
"Colorado","Total","15-24 years","lwr","65.396383265605"
"Colorado","Total","25-34 years","lwr","56.0024415235358"
"Colorado","Total","35-44 years","lwr","46.7309472523836"
"Colorado","Total","45-54 years","lwr","37.589349409514"
"Colorado","Total","55-64 years","lwr","28.8796677735477"
"Colorado","Total","65-74 years","lwr","20.7685646094559"
"Colorado","Total","75-84 years","lwr","13.1940832256075"
"Colorado","Total","85+ years","lwr","7.5184027107736"
"Colorado","Total","< 1 year","upr","80.7775097099168"
"Colorado","Total","1-4 years","upr","80.1464471754787"
"Colorado","Total","5-14 years","upr","76.1946724222659"
"Colorado","Total","15-24 years","upr","66.2756191698645"
"Colorado","Total","25-34 years","upr","56.8351313858449"
"Colorado","Total","35-44 years","upr","47.5426600835187"
"Colorado","Total","45-54 years","upr","38.3742645192143"
"Colorado","Total","55-64 years","upr","29.5901596298941"
"Colorado","Total","65-74 years","upr","21.4274470843638"
"Colorado","Total","75-84 years","upr","13.7676461217472"
"Colorado","Total","85+ years","upr","8.03859616570411"
"Connecticut","Female","< 1 year","fit","84.9528553482732"
"Connecticut","Female","1-4 years","fit","84.1867295069767"
"Connecticut","Female","5-14 years","fit","80.2284792701629"
"Connecticut","Female","15-24 years","fit","70.2742489658236"
"Connecticut","Female","25-34 years","fit","60.4473386760492"
"Connecticut","Female","35-44 years","fit","50.8202906898989"
"Connecticut","Female","45-54 years","fit","41.435363384899"
"Connecticut","Female","55-64 years","fit","32.2528449826537"
"Connecticut","Female","65-74 years","fit","23.5503584462566"
"Connecticut","Female","75-84 years","fit","15.4167000573015"
"Connecticut","Female","85+ years","fit","9.16847336504201"
"Connecticut","Female","< 1 year","lwr","84.4702829934561"
"Connecticut","Female","1-4 years","lwr","83.7164763295625"
"Connecticut","Female","5-14 years","lwr","79.7598566465856"
"Connecticut","Female","15-24 years","lwr","69.8064197399418"
"Connecticut","Female","25-34 years","lwr","59.9848009472129"
"Connecticut","Female","35-44 years","lwr","50.3775542762319"
"Connecticut","Female","45-54 years","lwr","41.0311642645487"
"Connecticut","Female","55-64 years","lwr","31.8645761682727"
"Connecticut","Female","65-74 years","lwr","23.1744582741607"
"Connecticut","Female","75-84 years","lwr","15.1193316555823"
"Connecticut","Female","85+ years","lwr","8.99370254647287"
"Connecticut","Female","< 1 year","upr","85.4093690007214"
"Connecticut","Female","1-4 years","upr","84.6321504026157"
"Connecticut","Female","5-14 years","upr","80.6723922472025"
"Connecticut","Female","15-24 years","upr","70.7173897739609"
"Connecticut","Female","25-34 years","upr","60.8854986789333"
"Connecticut","Female","35-44 years","upr","51.2406774436008"
"Connecticut","Female","45-54 years","upr","41.8218429335433"
"Connecticut","Female","55-64 years","upr","32.62393631769"
"Connecticut","Female","65-74 years","upr","23.9088529050726"
"Connecticut","Female","75-84 years","upr","15.703876559073"
"Connecticut","Female","85+ years","upr","9.34324418361114"
"Connecticut","Male","< 1 year","fit","79.4938505302087"
"Connecticut","Male","1-4 years","fit","78.8450485989185"
"Connecticut","Male","5-14 years","fit","74.8781836642982"
"Connecticut","Male","15-24 years","fit","64.9363567206232"
"Connecticut","Male","25-34 years","fit","55.3934514224995"
"Connecticut","Male","35-44 years","fit","46.3640230449111"
"Connecticut","Male","45-54 years","fit","37.4899501421758"
"Connecticut","Male","55-64 years","fit","29.0050132683239"
"Connecticut","Male","65-74 years","fit","21.0514611648349"
"Connecticut","Male","75-84 years","fit","13.5938332204937"
"Connecticut","Male","85+ years","fit","8.05182027656537"
"Connecticut","Male","< 1 year","lwr","78.9343340305097"
"Connecticut","Male","1-4 years","lwr","78.3074728482365"
"Connecticut","Male","5-14 years","lwr","74.3418730960073"
"Connecticut","Male","15-24 years","lwr","64.4009470974292"
"Connecticut","Male","25-34 years","lwr","54.8727091493017"
"Connecticut","Male","35-44 years","lwr","45.888160249249"
"Connecticut","Male","45-54 years","lwr","37.0811000522441"
"Connecticut","Male","55-64 years","lwr","28.6276903153657"
"Connecticut","Male","65-74 years","lwr","20.6809583635871"
"Connecticut","Male","75-84 years","lwr","13.3284885943428"
"Connecticut","Male","85+ years","lwr","7.9428941575679"
"Connecticut","Male","< 1 year","upr","80.0170117673436"
"Connecticut","Male","1-4 years","upr","79.3488136583913"
"Connecticut","Male","5-14 years","upr","75.3807750913682"
"Connecticut","Male","15-24 years","upr","65.438059940789"
"Connecticut","Male","25-34 years","upr","55.8813614495117"
"Connecticut","Male","35-44 years","upr","46.811058338762"
"Connecticut","Male","45-54 years","upr","37.8776569013742"
"Connecticut","Male","55-64 years","upr","29.362236445796"
"Connecticut","Male","65-74 years","upr","21.4004430701666"
"Connecticut","Male","75-84 years","upr","13.8467022070625"
"Connecticut","Male","85+ years","upr","8.16074639556284"
"Connecticut","Total","< 1 year","fit","82.2646742065486"
"Connecticut","Total","1-4 years","fit","81.5613840737956"
"Connecticut","Total","5-14 years","fit","77.5986748735463"
"Connecticut","Total","15-24 years","fit","67.6511198764289"
"Connecticut","Total","25-34 years","fit","57.9759333067427"
