"State","Gender","Age.Cohort","Fit.Bound","LE"
"California","Female","45-54 years","lwr","39.5577218757756"
"California","Female","55-64 years","lwr","30.4921545391811"
"California","Female","65-74 years","lwr","22.0042420362362"
"California","Female","75-84 years","lwr","14.1671438627192"
"California","Female","85+ years","lwr","8.21154082259055"
"California","Female","< 1 year","upr","84.0050404101369"
"California","Female","1-4 years","upr","83.2556742894734"
"California","Female","5-14 years","upr","79.2922177516911"
"California","Female","15-24 years","upr","69.3545199098779"
"California","Female","25-34 years","upr","59.5883499746492"
"California","Female","35-44 years","upr","49.9208634950448"
"California","Female","45-54 years","upr","40.4298262170091"
"California","Female","55-64 years","upr","31.3325635952058"
"California","Female","65-74 years","upr","22.8497659011399"
"California","Female","75-84 years","upr","14.9389390960661"
"California","Female","85+ years","upr","8.79272121371569"
"California","Male","< 1 year","fit","77.7182102941321"
"California","Male","1-4 years","fit","77.0164343530273"
"California","Male","5-14 years","fit","73.0707020605328"
"California","Male","15-24 years","fit","63.1466186897144"
"California","Male","25-34 years","fit","53.8076506320798"
"California","Male","35-44 years","fit","44.5817383159437"
"California","Male","45-54 years","fit","35.561792334321"
"California","Male","55-64 years","fit","27.0359159739946"
"California","Male","65-74 years","fit","19.4582165178467"
"California","Male","75-84 years","fit","12.5946402236915"
"California","Male","85+ years","fit","7.4547388930192"
"California","Male","< 1 year","lwr","77.247092845948"
"California","Male","1-4 years","lwr","76.5746706235725"
"California","Male","5-14 years","lwr","72.6348955141239"
"California","Male","15-24 years","lwr","62.7131522269564"
"California","Male","25-34 years","lwr","53.4063029675107"
"California","Male","35-44 years","lwr","44.1993547098412"
"California","Male","45-54 years","lwr","35.2059905237644"
"California","Male","55-64 years","lwr","26.7029862161803"
"California","Male","65-74 years","lwr","19.1253681143522"
"California","Male","75-84 years","lwr","12.32761018652"
"California","Male","85+ years","lwr","7.26164534570718"
"California","Male","< 1 year","upr","78.167377396057"
"California","Male","1-4 years","upr","77.4412827348834"
"California","Male","5-14 years","upr","73.4907070653176"
"California","Male","15-24 years","upr","63.5644298921962"
"California","Male","25-34 years","upr","54.1964334324624"
"California","Male","35-44 years","upr","44.9525378884998"
"California","Male","45-54 years","upr","35.9075710182107"
"California","Male","55-64 years","upr","27.3596355077211"
"California","Male","65-74 years","upr","19.7808675255061"
"California","Male","75-84 years","upr","12.8548012105212"
"California","Male","85+ years","upr","7.64378188530264"
"California","Total","< 1 year","fit","80.5938400827302"
"California","Total","1-4 years","fit","79.8819449036486"
"California","Total","5-14 years","fit","75.9296800699049"
"California","Total","15-24 years","fit","66.0002362084472"
"California","Total","25-34 years","fit","56.4669853364807"
"California","Total","35-44 years","fit","47.0451585343299"
"California","Total","45-54 years","fit","37.8132462080079"
"California","Total","55-64 years","fit","29.0315570349671"
"California","Total","65-74 years","fit","21.0315727802535"
"California","Total","75-84 years","fit","13.6760292786696"
"California","Total","85+ years","fit","8.08030451354898"
"California","Total","< 1 year","lwr","80.1006073740794"
"California","Total","1-4 years","lwr","79.41767252481"
"California","Total","5-14 years","lwr","75.4706617136593"
"California","Total","15-24 years","lwr","65.5433834510423"
"California","Total","25-34 years","lwr","56.031368812125"
"California","Total","35-44 years","lwr","46.6224632365079"
"California","Total","45-54 years","lwr","37.4085206658162"
"California","Total","55-64 years","lwr","28.6467242681236"
"California","Total","65-74 years","lwr","20.6442418240566"
"California","Total","75-84 years","lwr","13.3384968913937"
"California","Total","85+ years","lwr","7.83022640644852"
"California","Total","< 1 year","upr","81.0637724502845"
"California","Total","1-4 years","upr","80.3279638321223"
"California","Total","5-14 years","upr","76.3714297138682"
"California","Total","15-24 years","upr","66.439954503482"
"California","Total","25-34 years","upr","56.8873913619691"
"California","Total","35-44 years","upr","47.4532335649495"
"California","Total","45-54 years","upr","38.2042304186126"
"California","Total","55-64 years","upr","29.4033734897194"
"California","Total","65-74 years","upr","21.4047517078583"
"California","Total","75-84 years","upr","14.0012174106887"
"California","Total","85+ years","upr","8.32170752535877"
"Colorado","Female","< 1 year","fit","81.7243191580103"
"Colorado","Female","1-4 years","fit","81.1279127987001"
"Colorado","Female","5-14 years","fit","77.1558042436965"
"Colorado","Female","15-24 years","fit","67.2187055521404"
"Colorado","Female","25-34 years","fit","57.557677563575"
"Colorado","Female","35-44 years","fit","48.0017450835566"
"Colorado","Female","45-54 years","fit","38.593564467438"
"Colorado","Female","55-64 years","fit","29.6262322328407"
"Colorado","Female","65-74 years","fit","21.0830349848965"
"Colorado","Female","75-84 years","fit","13.1150149602481"
"Colorado","Female","85+ years","fit","7.12207317073171"
"Colorado","Female","< 1 year","lwr","81.2269883285664"
"Colorado","Female","1-4 years","lwr","80.6691032775146"
"Colorado","Female","5-14 years","lwr","76.69830122563"
"Colorado","Female","15-24 years","lwr","66.763107405902"
"Colorado","Female","25-34 years","lwr","57.1149106636375"
"Colorado","Female","35-44 years","lwr","47.5643726200936"
"Colorado","Female","45-54 years","lwr","38.1651956054017"
"Colorado","Female","55-64 years","lwr","29.2276590671911"
"Colorado","Female","65-74 years","lwr","20.7041169204828"
"Colorado","Female","75-84 years","lwr","12.7692334075505"
"Colorado","Female","85+ years","lwr","6.81756097560976"
"Colorado","Female","< 1 year","upr","82.2053287919246"
"Colorado","Female","1-4 years","upr","81.576999298833"
"Colorado","Female","5-14 years","upr","77.603706082386"
"Colorado","Female","15-24 years","upr","67.6648262104975"
"Colorado","Female","25-34 years","upr","57.9919879465415"
"Colorado","Female","35-44 years","upr","48.4308059364111"
"Colorado","Female","45-54 years","upr","39.0139494358954"
"Colorado","Female","55-64 years","upr","30.0190798163006"
"Colorado","Female","65-74 years","upr","21.4571595405196"
"Colorado","Female","75-84 years","upr","13.4579349873844"
"Colorado","Female","85+ years","upr","7.42658536585366"
"Colorado","Male","< 1 year","fit","76.6962026899868"
"Colorado","Male","1-4 years","fit","76.0783854371896"
"Colorado","Male","5-14 years","fit","72.1473792812739"
"Colorado","Male","15-24 years","fit","62.2479014262285"
"Colorado","Male","25-34 years","fit","53.0243017672214"
"Colorado","Male","35-44 years","fit","43.9485505782741"
"Colorado","Male","45-54 years","fit","35.0139969456632"
"Colorado","Male","55-64 years","fit","26.5202240815764"
"Colorado","Male","65-74 years","fit","18.8399857266729"
"Colorado","Male","75-84 years","fit","11.6878243292308"
"Colorado","Male","85+ years","fit","6.54347417840376"
"Colorado","Male","< 1 year","lwr","76.2222978242178"
"Colorado","Male","1-4 years","lwr","75.6395757249171"
"Colorado","Male","5-14 years","lwr","71.7114236137718"
"Colorado","Male","15-24 years","lwr","61.8152046991024"
"Colorado","Male","25-34 years","lwr","52.62721576917"
"Colorado","Male","35-44 years","lwr","43.570043814196"
"Colorado","Male","45-54 years","lwr","34.6539172539585"
"Colorado","Male","55-64 years","lwr","26.210228575535"
"Colorado","Male","65-74 years","lwr","18.5640071359252"
"Colorado","Male","75-84 years","lwr","11.4738447630171"
"Colorado","Male","85+ years","lwr","6.34835680751174"
"Colorado","Male","< 1 year","upr","77.1487284147987"
"Colorado","Male","1-4 years","upr","76.5017617859667"
"Colorado","Male","5-14 years","upr","72.5681407178896"
"Colorado","Male","15-24 years","upr","62.6656199990301"
"Colorado","Male","25-34 years","upr","53.4096776495213"
"Colorado","Male","35-44 years","upr","44.3161317341923"
"Colorado","Male","45-54 years","upr","35.3638109828627"
"Colorado","Male","55-64 years","upr","26.8238702384358"
"Colorado","Male","65-74 years","upr","19.111212931532"
"Colorado","Male","75-84 years","upr","11.9009840019457"
"Colorado","Male","85+ years","upr","6.73859154929577"
"Colorado","Total","< 1 year","fit","79.1476604644645"
"Colorado","Total","1-4 years","fit","78.5416090075655"
"Colorado","Total","5-14 years","fit","74.5910936127682"
"Colorado","Total","15-24 years","fit","64.6740667839729"
"Colorado","Total","25-34 years","fit","55.2512404499085"
"Colorado","Total","35-44 years","fit","45.9613129047799"
"Colorado","Total","45-54 years","fit","36.8105008273974"
"Colorado","Total","55-64 years","fit","28.1029853567954"
"Colorado","Total","65-74 years","fit","20.0086918264097"
"Colorado","Total","75-84 years","fit","12.4628042105144"
"Colorado","Total","85+ years","fit","6.89426987060998"
"Colorado","Total","< 1 year","lwr","78.6623457677843"
"Colorado","Total","1-4 years","lwr","78.0927774417041"
"Colorado","Total","5-14 years","lwr","74.1444338238835"
"Colorado","Total","15-24 years","lwr","64.2300072047779"
"Colorado","Total","25-34 years","lwr","54.831275160183"
"Colorado","Total","35-44 years","lwr","45.5518441353535"
"Colorado","Total","45-54 years","lwr","36.4146747404496"
"Colorado","Total","55-64 years","lwr","27.746963754839"
"Colorado","Total","65-74 years","lwr","19.6789223991994"
"Colorado","Total","75-84 years","lwr","12.178715312016"
"Colorado","Total","85+ years","lwr","6.63763401109057"
"Colorado","Total","< 1 year","upr","79.6149895542706"
"Colorado","Total","1-4 years","upr","78.9785852825504"
"Colorado","Total","5-14 years","upr","75.0260898217515"
"Colorado","Total","15-24 years","upr","65.1066343048553"
"Colorado","Total","25-34 years","upr","55.6617802144668"
"Colorado","Total","35-44 years","upr","46.3616939927755"
"Colorado","Total","45-54 years","upr","37.1977389854284"
"Colorado","Total","55-64 years","upr","28.4534782884146"
"Colorado","Total","65-74 years","upr","20.3341449367804"
"Colorado","Total","75-84 years","upr","12.745398171274"
"Colorado","Total","85+ years","upr","7.15097966728281"
"Connecticut","Female","< 1 year","fit","82.9554555463161"
"Connecticut","Female","1-4 years","fit","82.1888827887421"
"Connecticut","Female","5-14 years","fit","78.2296183329691"
"Connecticut","Female","15-24 years","fit","68.2741719144525"
"Connecticut","Female","25-34 years","fit","58.4448056102342"
"Connecticut","Female","35-44 years","fit","48.8160882096202"
"Connecticut","Female","45-54 years","fit","39.4278621293584"
"Connecticut","Female","55-64 years","fit","30.2505345675184"
"Connecticut","Female","65-74 years","fit","21.6024496231715"
"Connecticut","Female","75-84 years","fit","13.5774536034444"
"Connecticut","Female","85+ years","fit","7.48904469763365"
"Connecticut","Female","< 1 year","lwr","82.4801856059792"
"Connecticut","Female","1-4 years","lwr","81.7259557566905"
"Connecticut","Female","5-14 years","lwr","77.7682819727192"
"Connecticut","Female","15-24 years","lwr","67.8136057271291"
"Connecticut","Female","25-34 years","lwr","57.98943912188"
"Connecticut","Female","35-44 years","lwr","48.3804115656308"
"Connecticut","Female","45-54 years","lwr","39.0304772594892"
"Connecticut","Female","55-64 years","lwr","29.868821728284"
"Connecticut","Female","65-74 years","lwr","21.232759134681"
"Connecticut","Female","75-84 years","lwr","13.2902762942406"
"Connecticut","Female","85+ years","lwr","7.3306623262802"
"Connecticut","Female","< 1 year","upr","83.3945707890904"
"Connecticut","Female","1-4 years","upr","82.6168994137191"
"Connecticut","Female","5-14 years","upr","78.6561599067273"
"Connecticut","Female","15-24 years","upr","68.6999586152536"
"Connecticut","Female","25-34 years","upr","58.8656725346262"
"Connecticut","Female","35-44 years","upr","49.2192415004467"
"Connecticut","Female","45-54 years","upr","39.7971922999684"
"Connecticut","Female","55-64 years","upr","30.6044558093336"
"Connecticut","Female","65-74 years","upr","21.9436164002332"
"Connecticut","Female","75-84 years","upr","13.8427791410182"
"Connecticut","Female","85+ years","upr","7.63177663703518"
"Connecticut","Male","< 1 year","fit","77.5357086015051"
"Connecticut","Male","1-4 years","fit","76.8782107851067"
"Connecticut","Male","5-14 years","fit","72.9104976796725"
"Connecticut","Male","15-24 years","fit","62.9670326921366"
"Connecticut","Male","25-34 years","fit","53.4116310659663"
"Connecticut","Male","35-44 years","fit","44.3648368910254"
"Connecticut","Male","45-54 years","fit","35.4787969868472"
"Connecticut","Male","55-64 years","fit","27.0315546885786"
"Connecticut","Male","65-74 years","fit","19.1874596881421"
"Connecticut","Male","75-84 years","fit","11.9405080383352"
"Connecticut","Male","85+ years","fit","6.61911764705882"
"Connecticut","Male","< 1 year","lwr","76.9750288942049"
"Connecticut","Male","1-4 years","lwr","76.3390828449561"
"Connecticut","Male","5-14 years","lwr","72.37259729154"
"Connecticut","Male","15-24 years","lwr","62.4299954668176"
"Connecticut","Male","25-34 years","lwr","52.888752023262"
"Connecticut","Male","35-44 years","lwr","43.8858177948731"
"Connecticut","Male","45-54 years","lwr","35.0658983160141"
"Connecticut","Male","55-64 years","lwr","26.6500189151976"
"Connecticut","Male","65-74 years","lwr","18.8105987956813"
"Connecticut","Male","75-84 years","lwr","11.6768526711921"
"Connecticut","Male","85+ years","lwr","6.52626050420168"
"Connecticut","Male","< 1 year","upr","78.0565314212748"
"Connecticut","Male","1-4 years","upr","77.3801459060304"
"Connecticut","Male","5-14 years","upr","73.41129397867"
"Connecticut","Male","15-24 years","upr","63.4669757774919"
"Connecticut","Male","25-34 years","upr","53.8982668519083"
"Connecticut","Male","35-44 years","upr","44.8114769105048"
"Connecticut","Male","45-54 years","upr","35.8668319778352"
"Connecticut","Male","55-64 years","upr","27.3893414860358"
"Connecticut","Male","65-74 years","upr","19.5386251054158"
"Connecticut","Male","75-84 years","upr","12.1881905890597"
"Connecticut","Male","85+ years","upr","6.70861344537815"
"Connecticut","Total","< 1 year","fit","80.2633436416194"
"Connecticut","Total","1-4 years","fit","79.5551848789732"
"Connecticut","Total","5-14 years","fit","75.591535352824"
"Connecticut","Total","15-24 years","fit","65.6425304302995"
"Connecticut","Total","25-34 years","fit","55.9596141232014"
"Connecticut","Total","35-44 years","fit","46.6451176451066"
