"State","Gender","Age.Cohort","fit","lwr","upr"
"North Carolina","Female","15-24 years","660172.854004744","646191.463111028","674154.24489846"
"North Carolina","Female","25-34 years","732584.140047437","714883.417759609","750284.862335264"
"North Carolina","Female","35-44 years","661693.345995256","645768.377198367","677618.314792146"
"North Carolina","Female","45-54 years","684701.609669768","669423.531192404","699979.688147133"
"North Carolina","Female","55-64 years","707881.226491516","690464.275799902","725298.177183131"
"North Carolina","Female","65-74 years","616860.89826674","594180.752527572","639541.044005908"
"North Carolina","Female","75-84 years","297063.715854771","289598.340902592","304529.09080695"
"North Carolina","Female","85+ years","129286.083597884","124314.486868783","134257.680326984"
"North Carolina","Male","< 1 year","57189.7493887977","52213.1288846433","62166.369892952"
"North Carolina","Male","1-4 years","239580.98817734","226256.272604527","252905.703750153"
"North Carolina","Male","5-14 years","655717.984309433","640912.866235792","670523.102383073"
"North Carolina","Male","15-24 years","699524.396569969","683779.859554113","715268.933585825"
"North Carolina","Male","25-34 years","737499.540083926","716433.448505059","758565.631662793"
"North Carolina","Male","35-44 years","622548.432621785","605087.52466033","640009.340583239"
"North Carolina","Male","45-54 years","653595.447217661","639903.512737648","667287.381697675"
"North Carolina","Male","55-64 years","637076.955555556","620558.833896363","653595.077214749"
"North Carolina","Male","65-74 years","520503.497974822","499331.047655102","541675.948294543"
"North Carolina","Male","75-84 years","227464.447983945","221641.121750782","233287.774217107"
"North Carolina","Male","85+ years","68723.3708812261","66439.2011882769","71007.5405741752"
"North Carolina","Total","< 1 year","112120.275168765","102802.65146852","121437.898869009"
"North Carolina","Total","1-4 years","467878.124210911","441708.245417326","494048.003004495"
"North Carolina","Total","5-14 years","1289070.91023536","1258966.77374508","1319175.04672564"
"North Carolina","Total","15-24 years","1359697.25057471","1333596.31829758","1385798.18285184"
"North Carolina","Total","25-34 years","1470083.68013136","1434112.32407515","1506055.03618758"
"North Carolina","Total","35-44 years","1284241.77861704","1251077.14565715","1317406.41157693"
"North Carolina","Total","45-54 years","1338297.05688743","1309453.12661031","1367140.98716454"
"North Carolina","Total","55-64 years","1344958.18204707","1311517.5764641","1378398.78763005"
"North Carolina","Total","65-74 years","1137364.39624156","1093526.02744668","1181202.76503644"
"North Carolina","Total","75-84 years","524528.163838716","511270.106352501","537786.22132493"
"North Carolina","Total","85+ years","198009.45447911","190869.775862498","205149.133095721"
"North Dakota","Female","< 1 year","5508.32596241562","4940.89650235746","6075.75542247378"
"North Dakota","Female","1-4 years","22977.0047071702","21616.7467728235","24337.2626415169"
"North Dakota","Female","5-14 years","53679.8387155629","50602.4402379416","56757.2371931841"
"North Dakota","Female","15-24 years","52767.2316365627","49574.6637945195","55959.7994786059"
"North Dakota","Female","25-34 years","56898.5381864623","52341.5776340356","61455.4987388891"
"North Dakota","Female","35-44 years","49064.2122605364","46140.6240120831","51987.8005089897"
"North Dakota","Female","45-54 years","33641.5819740923","31533.8503763604","35749.3135718242"
"North Dakota","Female","55-64 years","47782.454916986","45581.0102899428","49983.8995440291"
"North Dakota","Female","65-74 years","35598.2140485313","35097.413398996","36099.0146980666"
"North Dakota","Female","75-84 years","18339.0476190476","17683.3711239436","18994.7241141516"
"North Dakota","Female","85+ years","12718.8405400474","12464.3690089297","12973.3120711652"
"North Dakota","Male","< 1 year","5762.89823024996","5258.7524236368","6267.04403686311"
"North Dakota","Male","1-4 years","24050.5345374932","22696.572068027","25404.4970069593"
"North Dakota","Male","5-14 years","56205.6002554278","52790.2679417846","59620.9325690711"
"North Dakota","Male","15-24 years","57628.1342090859","53614.7888573831","61641.4795607888"
"North Dakota","Male","25-34 years","68692.326984127","62271.2650738826","75113.3888943713"
"North Dakota","Male","35-44 years","55929.6312716658","52164.7011627693","59694.5613805622"
"North Dakota","Male","45-54 years","36889.3313993797","34697.0302941601","39081.6325045993"
"North Dakota","Male","55-64 years","47984.1242474001","45410.3729551934","50557.8755396068"
"North Dakota","Male","65-74 years","36488.9413610655","35524.0530580623","37453.8296640687"
"North Dakota","Male","75-84 years","14982.790768108","14227.4390746692","15738.1424615468"
"North Dakota","Male","85+ years","6890.41127531472","6631.24470910076","7149.57784152869"
"North Dakota","Total","< 1 year","11271.2241926656","10241.9857886891","12300.462596642"
"North Dakota","Total","1-4 years","47027.5392446634","44330.1881262505","49724.8903630763"
"North Dakota","Total","5-14 years","109885.438970991","103396.629887137","116374.248054845"
"North Dakota","Total","15-24 years","110395.365845649","103208.938563758","117581.79312754"
"North Dakota","Total","25-34 years","125590.865170589","114650.555281704","136531.175059474"
"North Dakota","Total","35-44 years","104993.843532202","98354.9738819765","111632.713182428"
"North Dakota","Total","45-54 years","70530.913373472","66386.7694392405","74675.0573077035"
"North Dakota","Total","55-64 years","95766.5791643861","91018.1519544643","100515.006374308"
"North Dakota","Total","65-74 years","72087.1554095968","70690.3889415155","73483.9218776781"
"North Dakota","Total","75-84 years","33321.8383871556","32009.6914760534","34633.9852982579"
"North Dakota","Total","85+ years","19609.2518153622","19112.7509154704","20105.7527152539"
"Ohio","Female","< 1 year","64337.405436964","61239.9552756097","67434.8555983184"
"Ohio","Female","1-4 years","274588.789417989","267204.304853321","281973.273982657"
"Ohio","Female","5-14 years","705834.88286809","697118.84229731","714550.923438869"
"Ohio","Female","15-24 years","718452.612041598","705810.936450755","731094.287632442"
"Ohio","Female","25-34 years","796674.264915161","781397.239964077","811951.289866246"
"Ohio","Female","35-44 years","722576.124758256","708446.835537237","736705.413979275"
"Ohio","Female","45-54 years","676084.721985039","645254.644898584","706914.799071495"
"Ohio","Female","55-64 years","821885.589490969","801658.814472506","842112.364509432"
"Ohio","Female","65-74 years","688542.444553914","660275.788936084","716809.100171743"
"Ohio","Female","75-84 years","341971.116876482","325733.839592377","358208.394160588"
"Ohio","Female","85+ years","170223.266009852","163612.380003189","176834.152016516"
"Ohio","Male","< 1 year","67346.9006020799","64403.1670105168","70290.634193643"
"Ohio","Male","1-4 years","287184.816055464","279691.691154414","294677.940956515"
"Ohio","Male","5-14 years","738725.305783616","728825.51251783","748625.099049403"
"Ohio","Male","15-24 years","748313.801277139","734818.691666451","761808.910887827"
"Ohio","Male","25-34 years","818330.565590221","803212.110813377","833449.020367065"
"Ohio","Male","35-44 years","711561.154533844","698423.247039995","724699.062027693"
"Ohio","Male","45-54 years","664579.013391717","635427.530856676","693730.495926758"
"Ohio","Male","55-64 years","767791.013391717","746384.416563292","789197.610220142"
"Ohio","Male","65-74 years","606614.230322934","582254.563560734","630973.897085134"
"Ohio","Male","75-84 years","255806.476701332","244644.491143083","266968.462259581"
"Ohio","Male","85+ years","91353.0386060938","88201.4858780705","94504.5913341171"
"Ohio","Total","< 1 year","131684.306039044","125732.454212766","137636.157865321"
"Ohio","Total","1-4 years","561773.605473454","547071.129911069","576476.081035838"
"Ohio","Total","5-14 years","1444560.18865171","1426035.4013808","1463084.97592262"
"Ohio","Total","15-24 years","1466766.41331874","1441045.78554206","1492487.04109542"
"Ohio","Total","25-34 years","1615004.83050538","1584930.23318984","1645079.42782093"
"Ohio","Total","35-44 years","1434137.2792921","1406977.71349102","1461296.84509318"
"Ohio","Total","45-54 years","1340663.73537676","1280796.14875099","1400531.32200252"
"Ohio","Total","55-64 years","1589676.60288269","1548096.05999695","1631257.14576842"
"Ohio","Total","65-74 years","1295156.67487685","1242562.71400934","1347750.63574436"
"Ohio","Total","75-84 years","597777.593577814","570410.055065633","625145.132089995"
"Ohio","Total","85+ years","261576.304615946","251848.762420463","271303.846811429"
"Oklahoma","Female","< 1 year","22549.8218208356","21447.755856146","23651.8877855252"
"Oklahoma","Female","1-4 years","100183.082941069","96594.6748300522","103771.491052086"
"Oklahoma","Female","5-14 years","274173.900164204","261760.559643948","286587.240684459"
"Oklahoma","Female","15-24 years","257325.535851122","252314.287730865","262336.783971379"
"Oklahoma","Female","25-34 years","273404.556358329","263291.882578336","283517.230138321"
"Oklahoma","Female","35-44 years","262275.027075351","252707.089876729","271842.964273973"
"Oklahoma","Female","45-54 years","211382.25922277","202321.341909046","220443.176536493"
"Oklahoma","Female","55-64 years","253578.640868455","250090.807827312","257066.473909598"
"Oklahoma","Female","65-74 years","208630.1171684","202203.00757116","215057.22676564"
"Oklahoma","Female","75-84 years","109159.886626528","106727.016659405","111592.756593651"
"Oklahoma","Female","85+ years","50136.412187557","47537.3652572795","52735.4591178345"
"Oklahoma","Male","< 1 year","24045.2920634921","22900.0299563955","25190.5541705886"
"Oklahoma","Male","1-4 years","106311.339098705","103044.966996035","109577.711201375"
"Oklahoma","Male","5-14 years","284872.974639664","272125.793126707","297620.156152622"
"Oklahoma","Male","15-24 years","279421.549607736","270813.006894442","288030.09232103"
"Oklahoma","Male","25-34 years","281762.494617771","271005.977213266","292519.012022275"
"Oklahoma","Male","35-44 years","263851.153037767","254500.0012756","273202.304799934"
"Oklahoma","Male","45-54 years","210679.076299945","202327.973672235","219030.178927656"
"Oklahoma","Male","55-64 years","236635.037693851","232773.956207985","240496.119179718"
"Oklahoma","Male","65-74 years","182758.139208174","176856.553596183","188659.724820165"
"Oklahoma","Male","75-84 years","85437.6950921365","83076.3532319831","87799.0369522899"
"Oklahoma","Male","85+ years","28985.4769567597","27721.9020043504","30249.051909169"
"Oklahoma","Total","< 1 year","46595.1138843277","44395.1730980804","48795.054670575"
"Oklahoma","Total","1-4 years","206494.422039774","199653.894560501","213334.949519046"
"Oklahoma","Total","5-14 years","559046.874803868","533929.708724456","584164.04088328"
"Oklahoma","Total","15-24 years","536747.085458858","523295.03110559","550199.139812126"
"Oklahoma","Total","25-34 years","555167.050976099","534403.156451293","575930.945500906"
"Oklahoma","Total","35-44 years","526126.180113118","507231.476600752","545020.883625485"
"Oklahoma","Total","45-54 years","422061.335522715","404674.019509628","439448.651535801"
"Oklahoma","Total","55-64 years","490213.678562306","482898.302759138","497529.054365475"
"Oklahoma","Total","65-74 years","391388.256376574","379097.856283738","403678.65646941"
"Oklahoma","Total","75-84 years","194597.581718664","189847.546058128","199347.617379201"
"Oklahoma","Total","85+ years","79121.8891443168","75315.8176103412","82927.9606782923"
"Oregon","Female","< 1 year","20408.8361977741","19261.6023146843","21556.0700808639"
"Oregon","Female","1-4 years","89119.8414887794","86656.472151144","91583.2108264148"
"Oregon","Female","5-14 years","244781.272359059","240978.227389579","248584.317328539"
"Oregon","Female","15-24 years","246244.908118956","240910.038974761","251579.777263152"
"Oregon","Female","25-34 years","303873.931581828","297246.926271639","310500.936892017"
"Oregon","Female","35-44 years","299400.304397008","290038.524760313","308762.084033703"
"Oregon","Female","45-54 years","244422.465316548","231399.554933421","257445.375699675"
"Oregon","Female","55-64 years","270009.832840723","260917.977092338","279101.688589107"
"Oregon","Female","65-74 years","269645.833716475","258957.299567181","280334.36786577"
"Oregon","Female","75-84 years","119045.674110564","113273.15245876","124818.195762367"
"Oregon","Female","85+ years","52455.4132822478","50606.8698060618","54303.9567584338"
"Oregon","Male","< 1 year","21386.5388432768","20105.2866549029","22667.7910316506"
"Oregon","Male","1-4 years","94192.9582922824","91453.744136325","96932.1724482399"
"Oregon","Male","5-14 years","256885.767086298","252870.799369468","260900.734803128"
"Oregon","Male","15-24 years","258443.455902208","252600.468115548","264286.443688868"
"Oregon","Male","25-34 years","317632.463163656","311834.493750045","323430.432577268"
"Oregon","Male","35-44 years","302373.569348659","293077.944087887","311669.194609431"
"Oregon","Male","45-54 years","253024.287027915","241390.500428485","264658.073627345"
"Oregon","Male","55-64 years","247086.03550447","238074.294896939","256097.776112001"
"Oregon","Male","65-74 years","241226.079729976","231400.22940546","251051.930054493"
"Oregon","Male","75-84 years","102184.493559569","98728.8065789121","105640.180540227"
"Oregon","Male","85+ years","32017.3642401022","31263.3416865365","32771.3867936679"
"Oregon","Total","< 1 year","41795.3750410509","39418.009108574","44172.7409735278"
"Oregon","Total","1-4 years","183312.799781062","178157.750331149","188467.849230974"
"Oregon","Total","5-14 years","501667.039445357","493866.373219454","509467.70567126"
"Oregon","Total","15-24 years","504688.364021164","493590.221202304","515786.506840024"
"Oregon","Total","25-34 years","621506.394745484","609935.017250249","633077.77224072"
"Oregon","Total","35-44 years","601773.873745667","583243.224861612","620304.522629722"
"Oregon","Total","45-54 years","497446.752344463","472955.499490114","521938.005198812"
"Oregon","Total","55-64 years","517095.868345193","499185.046207259","535006.690483126"
"Oregon","Total","65-74 years","510871.913446452","490369.663887419","531374.163005484"
"Oregon","Total","75-84 years","221230.167670133","212022.346887965","230437.988452302"
"Oregon","Total","85+ years","84472.7775223499","81921.3508279513","87024.2042167485"
"Pennsylvania","Female","< 1 year","63051.1232256888","60147.7221000911","65954.5243512865"
"Pennsylvania","Female","1-4 years","276971.194745484","261236.068687602","292706.320803367"
"Pennsylvania","Female","5-14 years","735024.383543149","719871.685392159","750177.081694139"
"Pennsylvania","Female","15-24 years","734804.978325123","709349.616079544","760260.340570702"
"Pennsylvania","Female","25-34 years","879810.834409779","840923.465259929","918698.203559629"
"Pennsylvania","Female","35-44 years","765090.362634556","751526.231851091","778654.49341802"
"Pennsylvania","Female","45-54 years","751722.986827221","726378.151910738","777067.821743704"
"Pennsylvania","Female","55-64 years","919366.599671593","901505.789843761","937227.409499425"
"Pennsylvania","Female","65-74 years","790550.182995804","750733.810035774","830366.555955833"
"Pennsylvania","Female","75-84 years","395092.056084656","372191.786478621","417992.325690691"
"Pennsylvania","Female","85+ years","223112.725305601","215029.227011076","231196.223600127"
"Pennsylvania","Male","< 1 year","66167.1520890348","63348.3765979809","68985.9275800887"
"Pennsylvania","Male","1-4 years","291038.06509761","274004.595739892","308071.534455327"
"Pennsylvania","Male","5-14 years","770524.946433133","754498.288226947","786551.604639318"
"Pennsylvania","Male","15-24 years","758318.664915162","730511.296014717","786126.033815606"
"Pennsylvania","Male","25-34 years","921839.557927385","881574.147759759","962104.968095012"
"Pennsylvania","Male","35-44 years","764705.200109469","751868.173874885","777542.226344053"
"Pennsylvania","Male","45-54 years","734956.190877577","708767.76728257","761144.614472584"
"Pennsylvania","Male","55-64 years","862634.219886882","842959.227321229","882309.212452535"
"Pennsylvania","Male","65-74 years","698711.11479657","666121.465518859","731300.764074281"
"Pennsylvania","Male","75-84 years","298368.249443532","282237.074780612","314499.424106452"
"Pennsylvania","Male","85+ years","115387.167633644","111690.158126554","119084.177140733"
"Pennsylvania","Total","< 1 year","129218.275314724","123515.030755844","134921.519873603"
"Pennsylvania","Total","1-4 years","568009.259843094","535270.669006652","600747.850679536"
"Pennsylvania","Total","5-14 years","1505549.32997628","1474411.44159588","1536687.21835669"
"Pennsylvania","Total","15-24 years","1493123.64324028","1440180.42450004","1546066.86198053"
"Pennsylvania","Total","25-34 years","1801650.39233716","1722635.28383915","1880665.50083518"
"Pennsylvania","Total","35-44 years","1529795.56274402","1503597.98544445","1555993.1400436"
"Pennsylvania","Total","45-54 years","1486679.1777048","1435349.92630474","1538008.42910485"
"Pennsylvania","Total","55-64 years","1782000.81955847","1744571.52768899","1819430.11142796"
"Pennsylvania","Total","65-74 years","1489261.29779237","1416917.72687546","1561604.86870929"
"Pennsylvania","Total","75-84 years","693460.305528188","654466.496957143","732454.114099234"
"Pennsylvania","Total","85+ years","338499.892939245","326768.360320995","350231.425557495"
"Rhode Island","Female","< 1 year","5031.5076810801","4580.91876044782","5482.09660171237"
"Rhode Island","Female","1-4 years","21670.8019704434","20400.398770557","22941.2051703297"
"Rhode Island","Female","5-14 years","55176.8614851305","52049.9709775917","58303.7519926692"
"Rhode Island","Female","15-24 years","66600.4418171867","61575.3621123589","71625.5215220144"
"Rhode Island","Female","25-34 years","77180.1422368181","73813.7219271742","80546.5625464619"
"Rhode Island","Female","35-44 years","61612.8437146506","57202.8174711248","66022.8699581764"
"Rhode Island","Female","45-54 years","64395.1449370553","62290.5134686783","66499.7764054323"
"Rhode Island","Female","55-64 years","76871.1205619413","75164.5492891271","78577.6918347554"
"Rhode Island","Female","65-74 years","62672.8971355592","59023.6514243131","66322.1428468053"
"Rhode Island","Female","75-84 years","29491.7664294837","26946.2964747562","32037.2363842111"
"Rhode Island","Female","85+ years","18541.6039773764","17980.4078179366","19102.8001368162"
"Rhode Island","Male","< 1 year","5225.30403211093","4787.39444681471","5663.21361740714"
"Rhode Island","Male","1-4 years","22728.4904214559","21336.4689185237","24120.5119243882"
"Rhode Island","Male","5-14 years","58102.1315818281","54892.0451014678","61312.2180621885"
"Rhode Island","Male","15-24 years","66142.2691844554","60875.3779596075","71409.1604093033"
"Rhode Island","Male","25-34 years","81034.1740558292","77464.1367853003","84604.2113263582"
"Rhode Island","Male","35-44 years","62153.2706075534","57893.4800261237","66413.061188983"
"Rhode Island","Male","45-54 years","61046.3585477103","58872.8776032225","63219.8394921981"
"Rhode Island","Male","55-64 years","69277.5349388798","67222.2464656773","71332.8234120823"
"Rhode Island","Male","65-74 years","55499.3013318738","52182.0205957914","58816.5820679561"
"Rhode Island","Male","75-84 years","22360.1837985769","20545.1584178711","24175.2091792827"
"Rhode Island","Male","85+ years","8809.95249042146","8495.00179383944","9124.90318700348"
"Rhode Island","Total","< 1 year","10256.811713191","9390.401854839","11123.221571543"
"Rhode Island","Total","1-4 years","44399.2923918993","41751.6936055487","47046.8911782499"
"Rhode Island","Total","5-14 years","113278.993066959","106956.238301216","119601.747832701"
"Rhode Island","Total","15-24 years","132742.711001642","122498.456040757","142986.965962527"
"Rhode Island","Total","25-34 years","158214.316292647","151313.916067088","165114.716518207"
"Rhode Island","Total","35-44 years","123766.114322204","115110.072708262","132422.155936146"
"Rhode Island","Total","45-54 years","125441.503484766","121220.902568741","129662.10440079"
"Rhode Island","Total","55-64 years","146148.655500821","142420.194171742","149877.1168299"
"Rhode Island","Total","65-74 years","118172.198467433","111214.037607973","125130.359326893"
"Rhode Island","Total","75-84 years","51851.9502280606","47507.318500398","56196.5819557231"
"Rhode Island","Total","85+ years","27351.5564677979","26514.6693665162","28188.4435690796"
"South Carolina","Female","< 1 year","25180.5235905857","22272.6726123975","28088.3745687739"
"South Carolina","Female","1-4 years","112285.367195767","104901.910489905","119668.823901629"
"South Carolina","Female","5-14 years","318933.776427659","310628.285367064","327239.267488254"
"South Carolina","Female","15-24 years","307935.361284437","300553.983717793","315316.738851081"
"South Carolina","Female","25-34 years","360124.567195767","351661.975806228","368587.158585307"
"South Carolina","Female","35-44 years","321908.959934319","314527.696092148","329290.223776489"
"South Carolina","Female","45-54 years","323520.441744207","315321.504739357","331719.378749058"
"South Carolina","Female","55-64 years","359471.824119686","349744.286505875","369199.361733497"
"South Carolina","Female","65-74 years","336291.874402481","324271.509640559","348312.239164404"
"South Carolina","Female","75-84 years","156965.525123153","151472.755890588","162458.294355718"
"South Carolina","Female","85+ years","60262.9881773399","58115.33724462","62410.6391100599"
"South Carolina","Male","< 1 year","26856.1314723591","24235.8554974998","29476.4074472183"
"South Carolina","Male","1-4 years","118364.474475461","111186.131311197","125542.817639724"
"South Carolina","Male","5-14 years","327508.170005473","320220.737329054","334795.602681893"
"South Carolina","Male","15-24 years","325572.440649517","318591.466355989","332553.414943044"
"South Carolina","Male","25-34 years","347349.472468528","341507.369025397","353191.575911659"
"South Carolina","Male","35-44 years","301291.712862616","293316.522978524","309266.902746708"
"South Carolina","Male","45-54 years","301424.489071337","293918.73172401","308930.246418665"
"South Carolina","Male","55-64 years","315349.381536216","305223.928672021","325474.834400412"
"South Carolina","Male","65-74 years","284816.281919358","273417.075726178","296215.488112537"
"South Carolina","Male","75-84 years","127319.629118774","124601.047020751","130038.211216797"
"South Carolina","Male","85+ years","34113.5515051998","33348.5076872848","34878.5953231148"
"South Carolina","Total","< 1 year","52036.6550629447","46534.5599379644","57538.750187925"
"South Carolina","Total","1-4 years","230649.841671228","216124.657486292","245175.025856163"
"South Carolina","Total","5-14 years","646441.946433133","630910.937451851","661972.955414414"
"South Carolina","Total","15-24 years","633507.801933954","619924.800492727","647090.80337518"
"South Carolina","Total","25-34 years","707474.039664295","693595.147134278","721352.932194312"
"South Carolina","Total","35-44 years","623200.672796935","607886.788646241","638514.556947629"
"South Carolina","Total","45-54 years","624944.930815545","609320.687247188","640569.174383902"
"South Carolina","Total","55-64 years","674821.205655902","655316.338084049","694326.073227756"
"South Carolina","Total","65-74 years","621108.156321839","597701.548433796","644514.764209882"
"South Carolina","Total","75-84 years","284285.154241927","276161.762234664","292408.54624919"
"South Carolina","Total","85+ years","94376.5396825397","91490.9364773306","97262.1428877488"
"South Dakota","Female","< 1 year","5747.46663017698","5535.55296299106","5959.38029736289"
"South Dakota","Female","1-4 years","23910.1001642036","22793.9881714095","25026.2121569978"
"South Dakota","Female","5-14 years","63046.8848750228","60404.6191039438","65689.1506461018"
"South Dakota","Female","15-24 years","56467.8966611932","54956.536495688","57979.2568266984"
"South Dakota","Female","25-34 years","55787.2021528918","52604.1499472118","58970.2543585718"
"South Dakota","Female","35-44 years","55594.2052180259","53529.189236311","57659.2211997408"
"South Dakota","Female","45-54 years","41025.8093048714","38269.2157102744","43782.4028994683"
"South Dakota","Female","55-64 years","60311.157635468","58077.8023713703","62544.5128995656"
"South Dakota","Female","65-74 years","48287.1408502098","47524.387962971","49049.8937374486"
"South Dakota","Female","75-84 years","22048.6094143404","21316.1692862818","22781.0495423991"
"South Dakota","Female","85+ years","13896.7214376939","13691.6945818459","14101.7482935418"
"South Dakota","Male","< 1 year","5961.26911147601","5664.38091697347","6258.15730597855"
"South Dakota","Male","1-4 years","25341.9906586389","24083.0373868204","26600.9439304575"
"South Dakota","Male","5-14 years","66408.1706257982","63492.9780355381","69323.3632160583"
"South Dakota","Male","15-24 years","60651.2627987594","58501.702732655","62800.8228648637"
"South Dakota","Male","25-34 years","62043.7656267105","58597.1917886586","65490.3394647623"
"South Dakota","Male","35-44 years","59557.458821383","57478.6961796283","61636.2214631376"
"South Dakota","Male","45-54 years","43360.8421091042","40763.2416013238","45958.4426168846"
"South Dakota","Male","55-64 years","58547.2008392629","56157.3492197485","60937.0524587774"
"South Dakota","Male","65-74 years","48893.6151067324","47661.5855370102","50125.6446764545"
"South Dakota","Male","75-84 years","18407.2512315271","17524.9535763032","19289.548886751"
"South Dakota","Male","85+ years","7415.43035942346","7205.64330068073","7625.2174181662"
"South Dakota","Total","< 1 year","11708.735741653","11246.9775159244","12170.4939673815"
"South Dakota","Total","1-4 years","49252.0908228425","46902.2337473845","51601.9478983006"
"South Dakota","Total","5-14 years","129455.055500821","123904.606380552","135005.50462109"
"South Dakota","Total","15-24 years","117119.159459953","113494.487049461","120743.831870445"
"South Dakota","Total","25-34 years","117830.967779602","111218.427931712","124443.507627493"
"South Dakota","Total","35-44 years","115151.664039409","111039.745084872","119263.582993946"
"South Dakota","Total","45-54 years","84386.6514139756","79097.6684462069","89675.6343817442"
"South Dakota","Total","55-64 years","118858.358474731","114301.595879707","123415.121069755"
"South Dakota","Total","65-74 years","97180.7559569422","95261.4888836255","99100.0230302588"
"South Dakota","Total","75-84 years","40455.8606458675","38949.3691140569","41962.3521776782"
"South Dakota","Total","85+ years","21312.1517971173","20952.6033282622","21671.7002659725"
"Tennessee","Female","< 1 year","37980.541069148","35841.2187210908","40119.8634172051"
"Tennessee","Female","1-4 years","159291.699069513","153291.387160206","165292.01097882"
"Tennessee","Female","5-14 years","414683.796971356","409346.823438356","420020.770504355"
"Tennessee","Female","15-24 years","421195.219449006","416718.099952803","425672.338945208"
"Tennessee","Female","25-34 years","492087.475898559","480424.410650934","503750.541146184"
"Tennessee","Female","35-44 years","433315.881773399","422844.364450935","443787.399095863"
"Tennessee","Female","45-54 years","429034.373617953","416961.14379497","441107.603440936"
"Tennessee","Female","55-64 years","461599.598212005","451185.953957197","472013.242466813"
"Tennessee","Female","65-74 years","391394.800109469","378511.32655388","404278.273665059"
"Tennessee","Female","75-84 years","195048.817332604","190660.69060927","199436.944055937"
"Tennessee","Female","85+ years","83555.2653530378","79985.4235790804","87125.1071269952"
"Tennessee","Male","< 1 year","39919.7125342091","37729.1816860493","42110.2433823688"
"Tennessee","Male","1-4 years","167343.476008028","161661.092924837","173025.859091218"
"Tennessee","Male","5-14 years","430723.659441708","426054.525161164","435392.793722252"
"Tennessee","Male","15-24 years","437610.750811896","433300.311939257","441921.189684534"
"Tennessee","Male","25-34 years","491814.479365079","483329.95790405","500299.000826109"
"Tennessee","Male","35-44 years","417797.841014414","407602.976797933","427992.705230894"
"Tennessee","Male","45-54 years","416686.294800219","406087.331088316","427285.258512122"
"Tennessee","Male","55-64 years","415921.388542237","404854.976295358","426987.800789115"
"Tennessee","Male","65-74 years","338004.933588761","325052.637122092","350957.230055431"
"Tennessee","Male","75-84 years","151364.05564678","147881.634037694","154846.477255866"
"Tennessee","Male","85+ years","44900.1638022259","43183.8577183243","46616.4698861275"
"Tennessee","Total","< 1 year","77900.2536033571","73606.4689414518","82194.0382652623"
"Tennessee","Total","1-4 years","326635.175077541","315039.669470368","338230.680684713"
"Tennessee","Total","5-14 years","845407.456413063","835637.389435766","855177.523390361"
"Tennessee","Total","15-24 years","858805.970260901","851208.019723968","866403.920797834"
"Tennessee","Total","25-34 years","983901.955263638","964416.934008676","1003386.9765186"
"Tennessee","Total","35-44 years","851113.722787812","830622.956425548","871604.489150076"
"Tennessee","Total","45-54 years","845720.668418172","823317.76925501","868123.567581334"
"Tennessee","Total","55-64 years","877520.986754242","856655.44992671","898386.523581775"
"Tennessee","Total","65-74 years","729399.73369823","703591.968003143","755207.499393318"
"Tennessee","Total","75-84 years","346412.872979383","338611.943242349","354213.802716418"
"Tennessee","Total","85+ years","128455.429155264","123197.028842245","133713.829468282"
"Texas","Female","< 1 year","182060.84732713","172211.152375856","191910.542278404"
"Texas","Female","1-4 years","787118.046524357","759982.605515499","814253.487533215"
"Texas","Female","5-14 years","2087778.47549717","2028403.90839408","2147153.04260027"
"Texas","Female","15-24 years","1974206.69363255","1940269.06907037","2008144.31819473"
"Texas","Female","25-34 years","2165801.22849845","2125675.66019098","2205926.79680591"
"Texas","Female","35-44 years","2033503.36741471","1994538.42382022","2072468.31100919"
"Texas","Female","45-54 years","1741222.0736362","1694262.97850313","1788181.16876927"
"Texas","Female","55-64 years","1700291.16226966","1670764.75284158","1729817.57169773"
"Texas","Female","65-74 years","1302266.69954388","1262777.97247415","1341755.42661361"
"Texas","Female","75-84 years","613708.316839993","595536.734346438","631879.899333548"
"Texas","Female","85+ years","275978.172231345","264438.899419501","287517.445043188"
"Texas","Male","< 1 year","190440.025287356","180637.337092029","200242.713482684"
"Texas","Male","1-4 years","821061.274694399","792145.585002539","849976.964386259"
"Texas","Male","5-14 years","2170138.08998358","2110837.45487416","2229438.725093"
"Texas","Male","15-24 years","2079044.27451195","2031953.27233335","2126135.27669055"
"Texas","Male","25-34 years","2275249.1518701","2227310.51258047","2323187.79115972"
"Texas","Male","35-44 years","2058457.44462689","2017300.258315","2099614.63093878"
"Texas","Male","45-54 years","1713364.76715928","1668167.00467949","1758562.52963907"
"Texas","Male","55-64 years","1607102.25458858","1582423.63309987","1631780.87607729"
"Texas","Male","65-74 years","1133997.65294654","1098322.56495106","1169672.74094203"
"Texas","Male","75-84 years","480056.04732713","467134.424995373","492977.669658887"
"Texas","Male","85+ years","159719.878854224","154534.041583445","164905.716125003"
"Texas","Total","< 1 year","372500.872614486","352927.287462027","392074.457766946"
"Texas","Total","1-4 years","1608179.32121876","1552195.93208437","1664162.71035314"
"Texas","Total","5-14 years","4257916.56548075","4139361.75233344","4376471.37862807"
"Texas","Total","15-24 years","4053250.9681445","3972778.58651406","4133723.34977494"
"Texas","Total","25-34 years","4441050.38036855","4354518.66915168","4527582.09158541"
"Texas","Total","35-44 years","4091960.8120416","4012829.45703412","4171092.16704908"
"Texas","Total","45-54 years","3454586.84079548","3362452.60846328","3546721.07312767"
